brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
Memo Paris,Voyages Naturels - Orange Blossom From Italy,https://www.fragrantica.fr/parfum/Memo-Paris/Voyages-Naturels-Orange-Blossom-From-Italy-5046.html,unisexe,Extrait de Parfum,2008,white floral;citrus;sweet;soapy;animalic,,,,Fleur d'oranger,,,,,,,,,1.00
Byredo,1996 Inez & Vinoodh,https://www.fragrantica.fr/parfum/Byredo/1996-Inez-Vinoodh-19247.html,unisexe,Eau de Parfum,2013,leather;aromatic;fresh spicy;woody;animalic;smoky;powdery;patchouli,Baies de genévrier;Poivre noir,Cuir;Racine d'iris;Violette,Patchouli;Ambre noire;Vanille,,,,,,,,,,3.88
Byredo,Accord Oud,https://www.fragrantica.fr/parfum/Byredo/Accord-Oud-10757.html,unisexe,Eau de Parfum,2010,leather;fruity;oud;warm spicy;rum;sweet;animalic;woody,,,,,,,,,,,,,4.06
Byredo,Alto Astral,https://www.fragrantica.fr/parfum/Byredo/Alto-Astral-111517.html,unisexe,Eau de Parfum,2025,musky;woody;powdery;aldehydic;amber;fresh;warm spicy;white floral,Eau de coco;Aldéhydes,Musc;Encens;Jasmin,Bois de cachemire;Bois de santal;Ambre,,,,,,,,,,3.76
Byredo,Animalique,https://www.fragrantica.fr/parfum/Byredo/Animalique-85157.html,unisexe,Eau de Parfum,2023,powdery;leather;violet;musky;tobacco;amber;sweet;floral,Bergamote;Citron,Violette;Mimosa,Daim;Feuille de tabac;Ambre,,modéré (e),modéré (e),,,,,,,4.05
Byredo,Bal d'Afrique,https://www.fragrantica.fr/parfum/Byredo/Bal-d-Afrique-6458.html,unisexe,Eau de Parfum,2009,woody;aromatic;earthy;violet;floral;powdery;fresh;green,Bergamote;Oeillet d'Inde;Agathosma,Violette;Cyclamen,Vétiver;Cèdre,,,,,,,,,,4.14
Byredo,Baudelaire,https://www.fragrantica.fr/parfum/Byredo/Baudelaire-7458.html,homme,Eau de Parfum,2009,fresh spicy;woody;amber;aromatic;leather;smoky;warm spicy;patchouli;f_gender,Baies de genévrier;Poivre;Carvi,Cuir;Encens;Jacinthe,Patchouli;Papyrus;Ambre,,,,,,,,,,4.03
Byredo,Belle de Tanger,https://www.fragrantica.fr/parfum/Byredo/Belle-de-Tanger-40622.html,unisexe,Eau de Parfum,2016,citrus;powdery;woody;iris;violet;fresh;musky;earthy,Bigarade,Racine d'iris;Violette,Bois de cachemire,,médiocre,énorme,,,,,,,3.89
Byredo,Bibliothèque,https://www.fragrantica.fr/parfum/Byredo/Bibliotheque-43324.html,unisexe,Eau de Parfum,2017,fruity;leather;powdery;sweet;violet;animalic;patchouli;vanilla,Prune;Pêche,Violette;Pivoine,Cuir;Patchouli;Vanille;Musc,,,,,,,,,,3.72
Byredo,Black Saffron,https://www.fragrantica.fr/parfum/Byredo/Black-Saffron-16220.html,unisexe,Eau de Parfum,2012,leather;fruity;woody;aromatic;warm spicy;sweet;animalic;powdery,Safran;Baies de genévrier;Pamplemousse chinois,Cuir;Violette noire,Framboise;Bois de cachemire;Vétiver,,modéré (e),puissant,,,,,,,3.92
Byredo,Blanche,https://www.fragrantica.fr/parfum/Byredo/Blanche-6686.html,femme,Eau de Parfum,2009,fresh;aldehydic;musky;powdery;floral;rose;violet;soapy;f_gender,Aldéhydes;Rose;Poivre rose,Pivoine;Violette;Fleur d'oranger d'Afrique,Musc;Notes boisées;Bois de santal,,,,,,,,,,3.70
Byredo,Bullion,https://www.fragrantica.fr/parfum/Byredo/Bullion-15923.html,unisexe,Eau de Parfum,2012,fruity;woody;leather;floral;sweet;musky;animalic;soft spicy,Prune;Poivre rose,Cuir;Osmanthus;Magnolia,Notes boisées sombres;Musc;Bois de santal,,,,,,,,,,3.81
Byredo,Byredo,https://www.fragrantica.fr/parfum/Byredo/Byredo-40351.html,unisexe,Eau de Parfum,2016,woody;powdery;violet;aromatic;iris;earthy;soft spicy;fresh,Gin;Poivre rose,Violette;Racine d'iris,Sapin baumier;Mousse de chêne,,,,,,,,,,3.93
Byredo,Chembur,https://www.fragrantica.fr/parfum/Byredo/Chembur-3573.html,unisexe,Eau de Parfum,2008,amber;fresh spicy;citrus;balsamic;aromatic;smoky;fresh;musky,,,,Encens;Gingembre;Résine d'élémi;Limone Costa d'Amalfi;Noix de muscade;Bergamote;Ciste de France;Ambre;Musc,modéré (e),modéré (e),,,,,,,3.76
Byredo,Cuir Obscur,https://www.fragrantica.fr/parfum/Byredo/Cuir-Obscur-40276.html,unisexe,Eau de Parfum,2016,leather;rose;almond;animalic;fruity;patchouli;woody;fresh spicy,Amaretto;Noix de muscade,Rose;Ylang-ylang,Cuir;Patchouli;Musc,,longue tenue,énorme,,,,,,,4.11
Byredo,De Los Santos,https://www.fragrantica.fr/parfum/Byredo/De-Los-Santos-72693.html,unisexe,Eau de Parfum,2022,amber;musky;aromatic;herbal;powdery;iris;soft spicy;fruity,Sauge;Mirabelle,Racine d'iris;Ciste Incanus,Résine oliban;Musc;Ambroxan,,modéré (e),modéré (e),,,,,,,3.84
Byredo,Deep Viola,https://www.fragrantica.fr/parfum/Byredo/Deep-Viola-61748.html,unisexe,Eau de Parfum,2020,powdery;amber;leather;musky;violet;warm spicy;animalic;fresh spicy,Angélique;Safran;Bergamote,Cuir;Violette;Iris,Résine oliban;Oud;Vanille,,modéré (e),modéré (e),,,,,,,3.70
Byredo,Desert Dawn,https://www.fragrantica.fr/parfum/Byredo/Desert-Dawn-96188.html,unisexe,Eau de Parfum,2024,woody;powdery;musky;warm spicy;aromatic;rose;earthy;green,,,,,,,,,,,,,3.72
Byredo,Elevator Music,https://www.fragrantica.fr/parfum/Byredo/Elevator-Music-48821.html,unisexe,Extrait de Parfum,2018,woody;musky;floral;powdery;aromatic;green;amber;violet,,,,,,,,,,,,,3.74
Byredo,Eleventh Hour,https://www.fragrantica.fr/parfum/Byredo/Eleventh-Hour-50934.html,unisexe,Eau de Parfum,2018,woody;fruity;amber;sweet;musky;rum;powdery;fresh spicy,Bergamote;Timur,Prune;Rhum;Figue;Graines de carotte,Cèdre;Bois de cachemire;Iso E Super;Fève de tonka;Résine oliban;Ciste,,modéré (e),modéré (e),,,,,,,3.86
Byredo,Eyes Closed,https://www.fragrantica.fr/parfum/Byredo/Eyes-Closed-76339.html,unisexe,Eau de Parfum,2022,warm spicy;powdery;cinnamon;iris;earthy;woody;soft spicy;fresh,,,,,,,,,,,,,3.70
Byredo,Fantastic Man,https://www.fragrantica.fr/parfum/Byredo/Fantastic-Man-6688.html,homme,Eau de Parfum,,aromatic;warm spicy;anis;fresh spicy;soft spicy;woody;earthy;citrus;f_gender,Badiane de Chine;Bergamote;Cardamome,Lavande;Encens;Géranium,Vétiver;Mousse de chêne;Patchouli,,,,,,,,,,3.95
Byredo,Flowerhead,https://www.fragrantica.fr/parfum/Byredo/Flowerhead-23881.html,unisexe,Eau de Parfum,2014,white floral;green;tuberose;musky;amber;animalic;powdery;fruity,,,,,,,,,,,,,3.52
Byredo,Future Memories,https://www.fragrantica.fr/parfum/Byredo/Future-Memories-138414.html,unisexe,Eau de Parfum,2026,vanilla;musky;aldehydic;fruity;powdery;green;amber;balsamic,Aldéhydes;Cassis;Férule gommeuse,Vanille;Ciste;Beurre d'iris;Fleur d'oranger,Liqueur de Crème;Ambrofix™;Vanille bourbon;Musc,,longue tenue,modéré (e),,,,,,,3.93
Byredo,Green,https://www.fragrantica.fr/parfum/Byredo/Green-3574.html,unisexe,Eau de Parfum,2008,white floral;aromatic;herbal;fruity;almond;powdery;musky;violet,Petit-grain;Sauge,Chèvrefeuille;Violette;Jasmin;Rose,Amande;Musc;Fève de tonka,,,,,,,,,,3.96
Byredo,Gypsy Water,https://www.fragrantica.fr/parfum/Byredo/Gypsy-Water-3575.html,unisexe,Eau de Parfum,2008,woody;aromatic;fresh spicy;citrus;powdery;vanilla;amber;balsamic,Genévrier;Citron;Bergamote;Poivre,Aiguilles de pin;Encens;Racine d'iris,Vanille;Bois de santal;Ambre,,,,,,,,,,3.98
Byredo,Heliotropia,https://www.fragrantica.fr/parfum/Byredo/Heliotropia-40277.html,unisexe,Extrait de Parfum,2016,white floral;powdery;amber;woody;vanilla;smoky;almond;floral,,,,Héliotrope;Jasmin Sambac;Encens;Notes boisées;Gardénia,longue tenue,puissant,,,,,,,3.86
Byredo,Inflorescence,https://www.fragrantica.fr/parfum/Byredo/Inflorescence-17798.html,femme,Eau de Parfum,2013,white floral;floral;fresh;green;citrus;soapy;rose;soft spicy;f_gender,Freesia rose;Rose,Muguet;Magnolia,Jasmin,,,,,,,,,,3.86
Byredo,La Tulipe,https://www.fragrantica.fr/parfum/Byredo/La-Tulipe-8441.html,femme,Eau de Parfum,2010,floral;green;soft spicy;fruity;aromatic;woody;fresh;sweet;f_gender,,,,,,,,,,,,,4.07
Byredo,Late Lunch,https://www.fragrantica.fr/parfum/Byredo/Late-Lunch-136491.html,unisexe,Eau de Parfum,2026,aromatic;woody;green;salty;citrus;balsamic;marine;fresh spicy,,,,Sel;Férule gommeuse;Cèdre;Lentisque;Romarin;Mandarine;Ambrox Super;Citron;Fleur d'oranger;Helvetolide;Poivre rose,médiocre,discret,,,,,,,3.33
Byredo,Lil Fleur,https://www.fragrantica.fr/parfum/Byredo/Lil-Fleur-60487.html,unisexe,Eau de Parfum,2020,rose;leather;animalic;citrus;warm spicy;fruity;aromatic;woody,Safran;Bourgeon de cassis;Tangerine,Rose de Damas;Cuir,Ambre gris;Notes boisées;Vanille,,,,,,,,,,3.51
Byredo,M/Mink,https://www.fragrantica.fr/parfum/Byredo/M-Mink-10758.html,unisexe,Eau de Parfum,2010,amber;aldehydic;patchouli;warm spicy;marine;smoky;honey;balsamic,,,,Aldéhydes;Encens;Feuille de patchouli;Notes marines;Miel;Ambre;Notes fleuries,,,,,,,,,3.45
Byredo,Mister Marvelous,https://www.fragrantica.fr/parfum/Byredo/Mister-Marvelous-13002.html,homme,Eau de Parfum,2011,woody;citrus;aromatic;green;white floral;fresh spicy;lavender;herbal;f_gender,Petit-grain;Néroli,Bambou;Lavande,Cèdre de Virginie;Ambre,,,,,,,,,,3.45
Byredo,Mixed Emotions,https://www.fragrantica.fr/parfum/Byredo/Mixed-Emotions-65525.html,unisexe,Eau de Parfum,2021,woody;green;fruity;leather;aromatic;smoky;fresh spicy;ozonic,Cassis;Maté,Thé;Feuille de violette,Bouleau;Papyrus,,modéré (e),modéré (e),,,,,,,3.77
Byredo,Mojave Ghost,https://www.fragrantica.fr/parfum/Byredo/Mojave-Ghost-27040.html,unisexe,Eau de Parfum,2014,floral;powdery;woody;violet;musky;fruity;amber;citrus,Sapotille;Ambrette,Magnolia;Violette;Bois de santal,Ambre gris;Cèdre;Musc,,,,,,,,,,3.97
Byredo,Mojave Ghost Alcohol-Free,https://www.fragrantica.fr/parfum/Byredo/Mojave-Ghost-Alcohol-Free-97941.html,unisexe,Eau de Parfum,2024,powdery;floral;woody;amber;violet;musky;fruity;sweet,Sapotille;Ambrette,Violette;Bois de santal;Magnolia,Ambre;Cèdre;Musc,,,,,,,,,,3.17
Byredo,Mumbai Noise,https://www.fragrantica.fr/parfum/Byredo/Mumbai-Noise-69858.html,unisexe,Eau de Parfum,2021,oud;woody;warm spicy;amber;coffee;aromatic;green;balsamic,Davana,Café;Fève de tonka,Oud;Bois de santal;Ciste,,,,,,,,,,3.40
Byredo,Oboro,https://www.fragrantica.fr/parfum/Byredo/Oboro-137873.html,unisexe,Extrait de Parfum,2026,fresh spicy;amber;ozonic;citrus;aquatic;fresh;mineral;aromatic,,,,,,,,,,,,,4.56
Byredo,Open Sky,https://www.fragrantica.fr/parfum/Byredo/Open-Sky-66825.html,unisexe,Eau de Parfum,2021,aromatic;citrus;cannabis;woody;fresh spicy;green;herbal;earthy,Pomelo;Poivre noir,Cannabis,Vétiver;Palo santo,,,,,,,,,,3.73
Byredo,Oud Immortel,https://www.fragrantica.fr/parfum/Byredo/Oud-Immortel-10759.html,unisexe,Eau de Parfum,2010,woody;oud;warm spicy;citrus;earthy;balsamic;patchouli;mossy,Limoncello;Encens;Cardamome,Oud;Patchouli;Papyrus;Palissandre du Brésil,Mousse de chêne;Tabac,,,,,,,,,,4.00
Byredo,Palermo,https://www.fragrantica.fr/parfum/Byredo/Palermo-12488.html,femme,Eau de Parfum,2010,citrus;fresh spicy;aromatic;musky;fresh;green;floral;rose;f_gender,Agrumes;Petit-grain;Bergamote,Musc;Rose,Ambrette,,,,,,,,,,3.73
Byredo,Pulp,https://www.fragrantica.fr/parfum/Byredo/Pulp-3576.html,unisexe,Eau de Parfum,2008,fruity;sweet;woody;floral;aromatic;citrus;soft spicy;fresh spicy,,,,,,,,,,,,,3.77
Byredo,Rodeo,https://www.fragrantica.fr/parfum/Byredo/Rodeo-45540.html,unisexe,Eau de Parfum,2016,leather;powdery;violet;animalic;woody;musky;aromatic;amber,Cuir,Daim;Violette,Vétiver;Ambre noire,,modéré (e),modéré (e),,,,,,,3.94
Byredo,Rose Noir,https://www.fragrantica.fr/parfum/Byredo/Rose-Noir-3577.html,unisexe,Eau de Parfum,2008,rose;mossy;floral;earthy;musky;citrus;woody;amber,,,,,,,,,,,,,3.85
Byredo,Rose Of No Man's Land,https://www.fragrantica.fr/parfum/Byredo/Rose-Of-No-Man-s-Land-31931.html,unisexe,Eau de Parfum,2015,rose;floral;soft spicy;woody;amber;fruity;leather;musky,Rose rouge de Turquie;Poivre rose,Rose rouge de Turquie;Fleur de framboisier,Papyrus;Ambre,,,,,,,,,,4.00
Byredo,Russell Westbrook,https://www.fragrantica.fr/parfum/Byredo/Russell-Westbrook-31423.html,unisexe,Eau de Parfum,2015,aromatic;woody;floral;powdery;violet;fruity;earthy;leather,,,,,,,,,,,,,4.25
Byredo,Seven Veils,https://www.fragrantica.fr/parfum/Byredo/Seven-Veils-13307.html,unisexe,Eau de Parfum,2011,powdery;soft spicy;vanilla;floral;woody;sweet;musky;fresh,,,,,,,,,,,,,3.94
Byredo,Sister Dreamer,https://www.fragrantica.fr/parfum/Byredo/Sister-Dreamer-128860.html,unisexe,Extrait de Parfum,2026,amber;woody;fresh spicy;rose;aromatic;floral;soft spicy;warm spicy,Poivre rose;Encens;Baie de genévrier,Géranium;Rose de Turquie;Freesia,Amberwood;Healingwood;Bois de santal,,,,,,,,,,3.62
Byredo,Slow Dance,https://www.fragrantica.fr/parfum/Byredo/Slow-Dance-57007.html,unisexe,Eau de Parfum,2019,amber;woody;balsamic;warm spicy;sweet;vanilla;patchouli;powdery,,,,,,,,,,,,,3.83
Byredo,Sunday Cologne,https://www.fragrantica.fr/parfum/Byredo/Sunday-Cologne-13044.html,unisexe,Eau de Parfum,2011,aromatic;fresh spicy;citrus;woody;warm spicy;earthy;lavender;anis,Bergamote;Badiane de Chine;Cardamome,Lavande;Géranium;Encens,Vétiver;Mousse de chêne;Patchouli,,,,,,,,,,3.80
Byredo,Sundazed,https://www.fragrantica.fr/parfum/Byredo/Sundazed-54747.html,unisexe,Extrait de Parfum,2019,citrus;sweet;white floral;caramel;fresh;musky;powdery;aromatic,Mandarine;Citron de Californie,Néroli;Jasmin Sambac,Barbe à papa;Musc blanc,,,,,,,,,,3.76
Byredo,Super Cedar,https://www.fragrantica.fr/parfum/Byredo/Super-Cedar-35530.html,unisexe,Eau de Parfum,2016,woody;aromatic;musky;powdery;rose;earthy;green;floral,Rose,Cèdre de Virginie,Vétiver de Haïti;Musc,,,,,,,,,,3.77
Byredo,Susanne Kaufmann x Byredo Bregenzerwald Fragrance Oil,https://www.fragrantica.fr/parfum/Byredo/Susanne-Kaufmann-x-Byredo-Bregenzerwald-Fragrance-Oil-89054.html,unisexe,Eau de Parfum,2023,,Baies de genévrier;Élémi,Férule gommeuse;Jasmin,Sucre;Figue,,,,,,,,,,3.50
Byredo,Velvet Haze,https://www.fragrantica.fr/parfum/Byredo/Velvet-Haze-46358.html,unisexe,Eau de Parfum,2017,musky;patchouli;woody;floral;coconut;warm spicy;powdery;cacao,,,,,,,,,,,,,3.71
Byredo,Young Rose,https://www.fragrantica.fr/parfum/Byredo/Young-Rose-69009.html,unisexe,Eau de Parfum,2021,musky;rose;floral;amber;powdery;fresh spicy;iris;citrus,Poivre du Sichuan;Ambrette,Rose de Damas;Iris,Musc;Ambroxan,,,,,,,,,,3.97
Byredo,Alto Astral Body Mist,https://www.fragrantica.fr/parfum/Byredo/Alto-Astral-Body-Mist-135120.html,unisexe,Eau de Parfum,2026,woody;salty;warm spicy;powdery;marine;amber;soft spicy;balsamic,Eau de coco;Poivre rose,Safran;Lin;Orchidée sauvage,Bois de santal;Sel;Lait moussé;Ambre,,modéré (e),modéré (e),,,,,,,4.18
Byredo,Bal d'Afrique Body Mist,https://www.fragrantica.fr/parfum/Byredo/Bal-d-Afrique-Body-Mist-134450.html,unisexe,Eau de Parfum,2026,musky;aromatic;woody;animalic;citrus;fruity;powdery;earthy,,,,,,,,,,,,,4.38
Byredo,Gypsy Water Body Mist,https://www.fragrantica.fr/parfum/Byredo/Gypsy-Water-Body-Mist-135121.html,unisexe,Eau de Parfum,2026,amber;vanilla;woody;powdery;balsamic;smoky;aromatic;warm spicy,,,,,,,,,,,,,3.50
Byredo,Mojave Ghost Body Mist,https://www.fragrantica.fr/parfum/Byredo/Mojave-Ghost-Body-Mist-135115.html,unisexe,Eau de Parfum,2026,floral;woody;musky;powdery;amber;aromatic;violet;animalic,,,,,,,,,,,,,4.00
Byredo,Rose Of No Man's Land Body Mist,https://www.fragrantica.fr/parfum/Byredo/Rose-Of-No-Man-s-Land-Body-Mist-135117.html,unisexe,Eau de Parfum,2026,rose;floral;amber;woody;soft spicy;fruity;leather;green,Rose de Turquie;Poivre rose,Rose de Turquie;Fleur de framboisier,Ambre;Papyrus,,,,,,,,,,3.00
Byredo,Space Rage Travx,https://www.fragrantica.fr/parfum/Byredo/Space-Rage-Travx-64217.html,unisexe,Eau de Parfum,2020,fruity;sweet;citrus;woody;aromatic;fresh spicy;green;fresh,,,,,,,,,,,,,3.30
Byredo,Gypsy Water Eau de Cologne,https://www.fragrantica.fr/parfum/Byredo/Gypsy-Water-Eau-de-Cologne-25293.html,unisexe,Eau de Parfum,2014,woody;aromatic;citrus;fresh spicy;powdery;amber;vanilla;balsamic,,,,,,,,,,,,,3.54
Byredo,Mister Marvelous Eau de Cologne,https://www.fragrantica.fr/parfum/Byredo/Mister-Marvelous-Eau-de-Cologne-25294.html,homme,Extrait de Parfum,2014,woody;citrus;aromatic;white floral;green;fresh spicy;amber;lavender;f_gender,,,,,,,,,,,,,3.87
Byredo,Sunday Cologne Eau de Cologne,https://www.fragrantica.fr/parfum/Byredo/Sunday-Cologne-Eau-de-Cologne-25295.html,unisexe,Extrait de Parfum,2014,aromatic;fresh spicy;citrus;woody;warm spicy;earthy;lavender;anis,,,,,,,,,,,,,3.57
Byredo,Bal d'Afrique Hair Perfume,https://www.fragrantica.fr/parfum/Byredo/Bal-d-Afrique-Hair-Perfume-71942.html,unisexe,Eau de Parfum,2015,aromatic;citrus;woody;earthy;fresh spicy;balsamic;herbal;green,,,,,,,,,,,,,4.20
Byredo,Byredo Blanche Hair Perfume,https://www.fragrantica.fr/parfum/Byredo/Byredo-Blanche-Hair-Perfume-46222.html,femme,Eau de Parfum,,powdery;musky;fresh;aldehydic;floral;woody;rose;violet;f_gender,Aldéhydes;Poivre rose;Rose blanche,Violette;Pivoine;Néroli,Musc;Bois de cachemire;Bois de santal,,,,,,,,,,4.09
Byredo,Gypsy Water Hair Perfume,https://www.fragrantica.fr/parfum/Byredo/Gypsy-Water-Hair-Perfume-71940.html,unisexe,Eau de Parfum,2015,amber;woody;aromatic;vanilla;powdery;fresh spicy;warm spicy;balsamic,Poivre;Baies de genévrier;Citron;Bergamote,Encens;Aiguilles de pin;Racine d'iris,Ambre;Vanille;Bois de santal,,,,,,,,,,4.23
Byredo,La Tulipe Hair Perfume,https://www.fragrantica.fr/parfum/Byredo/La-Tulipe-Hair-Perfume-71939.html,unisexe,Extrait de Parfum,2016,floral;green;soft spicy;woody;fruity;fresh;aromatic;aquatic,,,,,,,,,,,,,3.97
Byredo,Mojave Ghost Hair Perfume,https://www.fragrantica.fr/parfum/Byredo/Mojave-Ghost-Hair-Perfume-71938.html,unisexe,Eau de Parfum,2016,floral;musky;woody;powdery;fruity;violet;aromatic;citrus,,,,,,,,,,,,,4.10
Byredo,Rose Of No Man's Land Hair Perfume,https://www.fragrantica.fr/parfum/Byredo/Rose-Of-No-Man-s-Land-Hair-Perfume-71937.html,unisexe,Eau de Parfum,,rose;floral;woody;soft spicy;fruity;leather;green;musky,,,,,,,,,,,,,3.70
Byredo,Bois Obscur,https://www.fragrantica.fr/parfum/Byredo/Bois-Obscur-115292.html,unisexe,Eau de Parfum,2025,woody;oud;warm spicy;white floral;amber;patchouli;tuberose;leather,,,,,,,,,,,,,3.43
Byredo,Casablanca Lily,https://www.fragrantica.fr/parfum/Byredo/Casablanca-Lily-32777.html,unisexe,Extrait de Parfum,2015,white floral;sweet;tuberose;fruity;honey;woody;warm spicy;animalic,Gardénia;Prune,Tubéreuse d'Inde;Clou de girofle,Palissandre;Miel,,,,,,,,,,3.84
Byredo,Casablanca Lily 2019,https://www.fragrantica.fr/parfum/Byredo/Casablanca-Lily-2019-58570.html,unisexe,Eau de Parfum,2019,white floral;honey;sweet;tuberose;fruity;floral;animalic;lactonic,Gardénia;Prune,Tubéreuse d'Inde;Œillet,Miel;Palissandre,,,,,,,,,,4.19
Byredo,Casablanca Lily 2025,https://www.fragrantica.fr/parfum/Byredo/Casablanca-Lily-2025-115293.html,unisexe,Eau de Parfum,2025,white floral;tuberose;floral;sweet;warm spicy;animalic;honey;fruity,,,,,,,,,,,,,4.20
Byredo,Cuir Sellier 2025,https://www.fragrantica.fr/parfum/Byredo/Cuir-Sellier-2025-115296.html,unisexe,Extrait de Parfum,2025,leather;smoky;woody;mossy;animalic;earthy;musky;powdery,,,,,,,,,,,,,3.90
Byredo,La Botte,https://www.fragrantica.fr/parfum/Byredo/La-Botte-41720.html,unisexe,Extrait de Parfum,2016,leather;violet;animalic;powdery;woody;white floral;floral;smoky,,,,,,,,,,,,,4.17
Byredo,La Selle,https://www.fragrantica.fr/parfum/Byredo/La-Selle-41721.html,unisexe,Extrait de Parfum,2016,leather;woody;smoky;mossy;earthy;tobacco;musky;animalic,,,,,,,,,,,,,4.00
Byredo,Le Gant,https://www.fragrantica.fr/parfum/Byredo/Le-Gant-41722.html,unisexe,Extrait de Parfum,2016,powdery;leather;musky;fruity;citrus;animalic;vanilla;floral,,,,,,,,,,,,,4.21
Byredo,Midnight Candy,https://www.fragrantica.fr/parfum/Byredo/Midnight-Candy-32778.html,unisexe,Eau de Parfum,2015,powdery;violet;iris;floral;soft spicy;vanilla;earthy;fresh,,,,,,,,,,,,,4.08
Byredo,Reine de Nuit,https://www.fragrantica.fr/parfum/Byredo/Reine-de-Nuit-32779.html,unisexe,Extrait de Parfum,2015,rose;warm spicy;floral;amber;fruity;smoky;woody;balsamic,,,,,,,,,,,,,4.22
Byredo,Reine de Nuit 2019,https://www.fragrantica.fr/parfum/Byredo/Reine-de-Nuit-2019-58569.html,unisexe,Extrait de Parfum,2019,warm spicy;rose;fruity;woody;floral;patchouli;amber;balsamic,Cassis;Safran,Rose;Encens,Patchouli;Ambrette,,,,,,,,,,4.18
Byredo,Rouge Chaotique,https://www.fragrantica.fr/parfum/Byredo/Rouge-Chaotique-83369.html,unisexe,Extrait de Parfum,2023,fruity;woody;warm spicy;sweet;oud;aromatic;leather;green,,,,,,,,,,,,,4.02
Byredo,Rouge Chaotique 2025,https://www.fragrantica.fr/parfum/Byredo/Rouge-Chaotique-2025-115295.html,unisexe,Eau de Parfum,2025,woody;aromatic;green;fruity;oud;soft spicy;earthy;fresh,Bourgeon de cassis,Chêne,Papyrus;Oud;Patchouli,,,,,,,,,,3.58
Byredo,Sellier,https://www.fragrantica.fr/parfum/Byredo/Sellier-58572.html,unisexe,Eau de Parfum,2019,leather;woody;smoky;tobacco;animalic;musky;green;powdery,,,,,,,,,,,,,4.11
Byredo,Suede Osmanthus,https://www.fragrantica.fr/parfum/Byredo/Suede-Osmanthus-138583.html,unisexe,Eau de Parfum,2026,floral;leather;fresh spicy;fruity;aromatic;musky;rose;powdery,,,,,,,,,,,,,3.50
Byredo,Tobacco Mandarin,https://www.fragrantica.fr/parfum/Byredo/Tobacco-Mandarin-63031.html,unisexe,Eau de Parfum,2020,fresh spicy;tobacco;amber;citrus;woody;sweet;leather;animalic,Cumin;Mandarine;Coriandre,Tabac;Cuir;Ciste,Résine oliban;Oud;Bois de santal,,,,,,,,,,3.81
Byredo,Vanille Antique,https://www.fragrantica.fr/parfum/Byredo/Vanille-Antique-73438.html,unisexe,Eau de Parfum,2022,amber;vanilla;woody;musky;powdery;sweet;fruity;balsamic,,,,,,,,,,,,,4.04
Byredo,Vanille Antique 2025,https://www.fragrantica.fr/parfum/Byredo/Vanille-Antique-2025-115294.html,unisexe,Extrait de Parfum,2025,amber;vanilla;woody;oud;musky;sweet;powdery;fruity,,,,,,,,,,,,,4.00
Byredo,Oliver Peoples Champagne,https://www.fragrantica.fr/parfum/Byredo/Oliver-Peoples-Champagne-38820.html,unisexe,Extrait de Parfum,2015,woody;patchouli;aromatic;warm spicy;fresh spicy;earthy;herbal;sweet,,,,,,,,,,,,,4.06
Byredo,Oliver Peoples Green,https://www.fragrantica.fr/parfum/Byredo/Oliver-Peoples-Green-38821.html,unisexe,Eau de Parfum,2015,aromatic;woody;warm spicy;sand;patchouli;fresh spicy;herbal;sweet,Baies de genévrier;Citron de Californie,Patchouli;Racine d'iris,Sable;Immortelle;Musc,,,,,,,,,,3.91
